country_key,country,iso3,g_whoregion,year,age_group,age_group_label,sex,sex_label,e_inc_num
lao,Lao PDR,LAO,Western Pacific,2024,55_64,55-64,m,Male,1200
lao,Lao PDR,LAO,Western Pacific,2024,5_14,5-14,a,All sexes,350
lao,Lao PDR,LAO,Western Pacific,2024,5_14,5-14,f,Female,170
lao,Lao PDR,LAO,Western Pacific,2024,5_14,5-14,m,Male,180
lao,Lao PDR,LAO,Western Pacific,2024,5_9,5-9,a,All sexes,170
lao,Lao PDR,LAO,Western Pacific,2024,5_9,5-9,f,Female,86
lao,Lao PDR,LAO,Western Pacific,2024,5_9,5-9,m,Male,88
lao,Lao PDR,LAO,Western Pacific,2024,65plus,65+,a,All sexes,2200
lao,Lao PDR,LAO,Western Pacific,2024,65plus,65+,f,Female,800
lao,Lao PDR,LAO,Western Pacific,2024,65plus,65+,m,Male,1400
lao,Lao PDR,LAO,Western Pacific,2024,all,All ages,a,All sexes,9900
lao,Lao PDR,LAO,Western Pacific,2024,all,All ages,f,Female,3500
lao,Lao PDR,LAO,Western Pacific,2024,all,All ages,m,Male,6400
lva,Latvia,LVA,Europe,2024,0_14,0-14,a,All sexes,3
lva,Latvia,LVA,Europe,2024,0_14,0-14,f,Female,1
lva,Latvia,LVA,Europe,2024,0_14,0-14,m,Male,1
lva,Latvia,LVA,Europe,2024,0_4,0-4,a,All sexes,0
lva,Latvia,LVA,Europe,2024,0_4,0-4,f,Female,0
lva,Latvia,LVA,Europe,2024,0_4,0-4,m,Male,0
lva,Latvia,LVA,Europe,2024,10_14,10-14,a,All sexes,1
lva,Latvia,LVA,Europe,2024,10_14,10-14,f,Female,1
lva,Latvia,LVA,Europe,2024,10_14,10-14,m,Male,0
lva,Latvia,LVA,Europe,2024,15_19,15-19,a,All sexes,3
lva,Latvia,LVA,Europe,2024,15_19,15-19,f,Female,0
lva,Latvia,LVA,Europe,2024,15_19,15-19,m,Male,3
lva,Latvia,LVA,Europe,2024,15_24,15-24,a,All sexes,8
lva,Latvia,LVA,Europe,2024,15_24,15-24,f,Female,1
lva,Latvia,LVA,Europe,2024,15_24,15-24,m,Male,7
lva,Latvia,LVA,Europe,2024,15plus,15+,a,All sexes,390
lva,Latvia,LVA,Europe,2024,15plus,15+,f,Female,98
lva,Latvia,LVA,Europe,2024,15plus,15+,m,Male,290
lva,Latvia,LVA,Europe,2024,20_24,20-24,a,All sexes,6
lva,Latvia,LVA,Europe,2024,20_24,20-24,f,Female,1
lva,Latvia,LVA,Europe,2024,20_24,20-24,m,Male,4
lva,Latvia,LVA,Europe,2024,25_34,25-34,a,All sexes,43
lva,Latvia,LVA,Europe,2024,25_34,25-34,f,Female,18
lva,Latvia,LVA,Europe,2024,25_34,25-34,m,Male,25
lva,Latvia,LVA,Europe,2024,35_44,35-44,a,All sexes,80
lva,Latvia,LVA,Europe,2024,35_44,35-44,f,Female,17
lva,Latvia,LVA,Europe,2024,35_44,35-44,m,Male,64
lva,Latvia,LVA,Europe,2024,45_54,45-54,a,All sexes,110
lva,Latvia,LVA,Europe,2024,45_54,45-54,f,Female,33
lva,Latvia,LVA,Europe,2024,45_54,45-54,m,Male,79
lva,Latvia,LVA,Europe,2024,55_64,55-64,a,All sexes,84
lva,Latvia,LVA,Europe,2024,55_64,55-64,f,Female,18
lva,Latvia,LVA,Europe,2024,55_64,55-64,m,Male,66
lva,Latvia,LVA,Europe,2024,5_14,5-14,a,All sexes,3
lva,Latvia,LVA,Europe,2024,5_14,5-14,f,Female,1
lva,Latvia,LVA,Europe,2024,5_14,5-14,m,Male,1
lva,Latvia,LVA,Europe,2024,5_9,5-9,a,All sexes,1
lva,Latvia,LVA,Europe,2024,5_9,5-9,f,Female,0
lva,Latvia,LVA,Europe,2024,5_9,5-9,m,Male,1
lva,Latvia,LVA,Europe,2024,65plus,65+,a,All sexes,58
lva,Latvia,LVA,Europe,2024,65plus,65+,f,Female,11
lva,Latvia,LVA,Europe,2024,65plus,65+,m,Male,47
lva,Latvia,LVA,Europe,2024,all,All ages,a,All sexes,390
lva,Latvia,LVA,Europe,2024,all,All ages,f,Female,100
lva,Latvia,LVA,Europe,2024,all,All ages,m,Male,290
lbn,Lebanon,LBN,Eastern Mediterranean,2024,0_14,0-14,a,All sexes,61
lbn,Lebanon,LBN,Eastern Mediterranean,2024,0_14,0-14,f,Female,36
lbn,Lebanon,LBN,Eastern Mediterranean,2024,0_14,0-14,m,Male,25
lbn,Lebanon,LBN,Eastern Mediterranean,2024,0_4,0-4,a,All sexes,22
lbn,Lebanon,LBN,Eastern Mediterranean,2024,0_4,0-4,f,Female,12
lbn,Lebanon,LBN,Eastern Mediterranean,2024,0_4,0-4,m,Male,10
lbn,Lebanon,LBN,Eastern Mediterranean,2024,10_14,10-14,a,All sexes,19
lbn,Lebanon,LBN,Eastern Mediterranean,2024,10_14,10-14,f,Female,12
lbn,Lebanon,LBN,Eastern Mediterranean,2024,10_14,10-14,m,Male,7
lbn,Lebanon,LBN,Eastern Mediterranean,2024,15_19,15-19,a,All sexes,39
lbn,Lebanon,LBN,Eastern Mediterranean,2024,15_19,15-19,f,Female,17
lbn,Lebanon,LBN,Eastern Mediterranean,2024,15_19,15-19,m,Male,22
lbn,Lebanon,LBN,Eastern Mediterranean,2024,15_24,15-24,a,All sexes,120
lbn,Lebanon,LBN,Eastern Mediterranean,2024,15_24,15-24,f,Female,75
lbn,Lebanon,LBN,Eastern Mediterranean,2024,15_24,15-24,m,Male,46
lbn,Lebanon,LBN,Eastern Mediterranean,2024,15plus,15+,a,All sexes,680
lbn,Lebanon,LBN,Eastern Mediterranean,2024,15plus,15+,f,Female,390
lbn,Lebanon,LBN,Eastern Mediterranean,2024,15plus,15+,m,Male,280
lbn,Lebanon,LBN,Eastern Mediterranean,2024,20_24,20-24,a,All sexes,82
lbn,Lebanon,LBN,Eastern Mediterranean,2024,20_24,20-24,f,Female,58
lbn,Lebanon,LBN,Eastern Mediterranean,2024,20_24,20-24,m,Male,24
lbn,Lebanon,LBN,Eastern Mediterranean,2024,25_34,25-34,a,All sexes,260
lbn,Lebanon,LBN,Eastern Mediterranean,2024,25_34,25-34,f,Female,180
lbn,Lebanon,LBN,Eastern Mediterranean,2024,25_34,25-34,m,Male,78
lbn,Lebanon,LBN,Eastern Mediterranean,2024,35_44,35-44,a,All sexes,140
lbn,Lebanon,LBN,Eastern Mediterranean,2024,35_44,35-44,f,Female,80
lbn,Lebanon,LBN,Eastern Mediterranean,2024,35_44,35-44,m,Male,61
lbn,Lebanon,LBN,Eastern Mediterranean,2024,45_54,45-54,a,All sexes,57
lbn,Lebanon,LBN,Eastern Mediterranean,2024,45_54,45-54,f,Female,25
lbn,Lebanon,LBN,Eastern Mediterranean,2024,45_54,45-54,m,Male,32
lbn,Lebanon,LBN,Eastern Mediterranean,2024,55_64,55-64,a,All sexes,51
lbn,Lebanon,LBN,Eastern Mediterranean,2024,55_64,55-64,f,Female,17
lbn,Lebanon,LBN,Eastern Mediterranean,2024,55_64,55-64,m,Male,35
lbn,Lebanon,LBN,Eastern Mediterranean,2024,5_14,5-14,a,All sexes,39
lbn,Lebanon,LBN,Eastern Mediterranean,2024,5_14,5-14,f,Female,24
lbn,Lebanon,LBN,Eastern Mediterranean,2024,5_14,5-14,m,Male,15
lbn,Lebanon,LBN,Eastern Mediterranean,2024,5_9,5-9,a,All sexes,19
lbn,Lebanon,LBN,Eastern Mediterranean,2024,5_9,5-9,f,Female,11
lbn,Lebanon,LBN,Eastern Mediterranean,2024,5_9,5-9,m,Male,8
lbn,Lebanon,LBN,Eastern Mediterranean,2024,65plus,65+,a,All sexes,50
lbn,Lebanon,LBN,Eastern Mediterranean,2024,65plus,65+,f,Female,19
lbn,Lebanon,LBN,Eastern Mediterranean,2024,65plus,65+,m,Male,30
lbn,Lebanon,LBN,Eastern Mediterranean,2024,all,All ages,a,All sexes,740
lbn,Lebanon,LBN,Eastern Mediterranean,2024,all,All ages,f,Female,430
lbn,Lebanon,LBN,Eastern Mediterranean,2024,all,All ages,m,Male,310
lso,Lesotho,LSO,Africa,2024,0_14,0-14,a,All sexes,1200
lso,Lesotho,LSO,Africa,2024,0_14,0-14,f,Female,590
lso,Lesotho,LSO,Africa,2024,0_14,0-14,m,Male,660
lso,Lesotho,LSO,Africa,2024,0_4,0-4,a,All sexes,640
lso,Lesotho,LSO,Africa,2024,0_4,0-4,f,Female,280
lso,Lesotho,LSO,Africa,2024,0_4,0-4,m,Male,350
lso,Lesotho,LSO,Africa,2024,10_14,10-14,a,All sexes,320
lso,Lesotho,LSO,Africa,2024,10_14,10-14,f,Female,160
lso,Lesotho,LSO,Africa,2024,10_14,10-14,m,Male,160
lso,Lesotho,LSO,Africa,2024,15_19,15-19,a,All sexes,530
lso,Lesotho,LSO,Africa,2024,15_19,15-19,f,Female,180
lso,Lesotho,LSO,Africa,2024,15_19,15-19,m,Male,350
lso,Lesotho,LSO,Africa,2024,15_24,15-24,a,All sexes,1100
lso,Lesotho,LSO,Africa,2024,15_24,15-24,f,Female,400
lso,Lesotho,LSO,Africa,2024,15_24,15-24,m,Male,720
lso,Lesotho,LSO,Africa,2024,15plus,15+,a,All sexes,12000
lso,Lesotho,LSO,Africa,2024,15plus,15+,f,Female,3700
lso,Lesotho,LSO,Africa,2024,15plus,15+,m,Male,7800
lso,Lesotho,LSO,Africa,2024,20_24,20-24,a,All sexes,590
lso,Lesotho,LSO,Africa,2024,20_24,20-24,f,Female,220
lso,Lesotho,LSO,Africa,2024,20_24,20-24,m,Male,370
lso,Lesotho,LSO,Africa,2024,25_34,25-34,a,All sexes,2500
lso,Lesotho,LSO,Africa,2024,25_34,25-34,f,Female,910
lso,Lesotho,LSO,Africa,2024,25_34,25-34,m,Male,1600
lso,Lesotho,LSO,Africa,2024,35_44,35-44,a,All sexes,2600
lso,Lesotho,LSO,Africa,2024,35_44,35-44,f,Female,840
lso,Lesotho,LSO,Africa,2024,35_44,35-44,m,Male,1700
lso,Lesotho,LSO,Africa,2024,45_54,45-54,a,All sexes,1500
lso,Lesotho,LSO,Africa,2024,45_54,45-54,f,Female,480
lso,Lesotho,LSO,Africa,2024,45_54,45-54,m,Male,1000
lso,Lesotho,LSO,Africa,2024,55_64,55-64,a,All sexes,1600
lso,Lesotho,LSO,Africa,2024,55_64,55-64,f,Female,430
lso,Lesotho,LSO,Africa,2024,55_64,55-64,m,Male,1200
lso,Lesotho,LSO,Africa,2024,5_14,5-14,a,All sexes,610
lso,Lesotho,LSO,Africa,2024,5_14,5-14,f,Female,310
lso,Lesotho,LSO,Africa,2024,5_14,5-14,m,Male,310
lso,Lesotho,LSO,Africa,2024,5_9,5-9,a,All sexes,290
lso,Lesotho,LSO,Africa,2024,5_9,5-9,f,Female,150
lso,Lesotho,LSO,Africa,2024,5_9,5-9,m,Male,150
lso,Lesotho,LSO,Africa,2024,65plus,65+,a,All sexes,2200
lso,Lesotho,LSO,Africa,2024,65plus,65+,f,Female,640
lso,Lesotho,LSO,Africa,2024,65plus,65+,m,Male,1600
lso,Lesotho,LSO,Africa,2024,all,All ages,a,All sexes,13000
lso,Lesotho,LSO,Africa,2024,all,All ages,f,Female,4300
lso,Lesotho,LSO,Africa,2024,all,All ages,m,Male,8500
lbr,Liberia,LBR,Africa,2024,0_14,0-14,a,All sexes,1700
lbr,Liberia,LBR,Africa,2024,0_14,0-14,f,Female,790
lbr,Liberia,LBR,Africa,2024,0_14,0-14,m,Male,880
lbr,Liberia,LBR,Africa,2024,0_4,0-4,a,All sexes,920
lbr,Liberia,LBR,Africa,2024,0_4,0-4,f,Female,410
lbr,Liberia,LBR,Africa,2024,0_4,0-4,m,Male,510
lbr,Liberia,LBR,Africa,2024,10_14,10-14,a,All sexes,390
lbr,Liberia,LBR,Africa,2024,10_14,10-14,f,Female,200
lbr,Liberia,LBR,Africa,2024,10_14,10-14,m,Male,200
lbr,Liberia,LBR,Africa,2024,15_19,15-19,a,All sexes,1300
lbr,Liberia,LBR,Africa,2024,15_19,15-19,f,Female,420
lbr,Liberia,LBR,Africa,2024,15_19,15-19,m,Male,880
lbr,Liberia,LBR,Africa,2024,15_24,15-24,a,All sexes,2900
lbr,Liberia,LBR,Africa,2024,15_24,15-24,f,Female,900
lbr,Liberia,LBR,Africa,2024,15_24,15-24,m,Male,2000
lbr,Liberia,LBR,Africa,2024,15plus,15+,a,All sexes,9900
lbr,Liberia,LBR,Africa,2024,15plus,15+,f,Female,3700
lbr,Liberia,LBR,Africa,2024,15plus,15+,m,Male,6300
lbr,Liberia,LBR,Africa,2024,20_24,20-24,a,All sexes,1600
lbr,Liberia,LBR,Africa,2024,20_24,20-24,f,Female,480
lbr,Liberia,LBR,Africa,2024,20_24,20-24,m,Male,1100
lbr,Liberia,LBR,Africa,2024,25_34,25-34,a,All sexes,2000
lbr,Liberia,LBR,Africa,2024,25_34,25-34,f,Female,720
lbr,Liberia,LBR,Africa,2024,25_34,25-34,m,Male,1300
lbr,Liberia,LBR,Africa,2024,35_44,35-44,a,All sexes,1900
lbr,Liberia,LBR,Africa,2024,35_44,35-44,f,Female,730
lbr,Liberia,LBR,Africa,2024,35_44,35-44,m,Male,1200
lbr,Liberia,LBR,Africa,2024,45_54,45-54,a,All sexes,1400
lbr,Liberia,LBR,Africa,2024,45_54,45-54,f,Female,590
lbr,Liberia,LBR,Africa,2024,45_54,45-54,m,Male,850
lbr,Liberia,LBR,Africa,2024,55_64,55-64,a,All sexes,970
lbr,Liberia,LBR,Africa,2024,55_64,55-64,f,Female,420
lbr,Liberia,LBR,Africa,2024,55_64,55-64,m,Male,550
lbr,Liberia,LBR,Africa,2024,5_14,5-14,a,All sexes,750
lbr,Liberia,LBR,Africa,2024,5_14,5-14,f,Female,380
lbr,Liberia,LBR,Africa,2024,5_14,5-14,m,Male,370
lbr,Liberia,LBR,Africa,2024,5_9,5-9,a,All sexes,360
lbr,Liberia,LBR,Africa,2024,5_9,5-9,f,Female,180
lbr,Liberia,LBR,Africa,2024,5_9,5-9,m,Male,180
lbr,Liberia,LBR,Africa,2024,65plus,65+,a,All sexes,780
lbr,Liberia,LBR,Africa,2024,65plus,65+,f,Female,320
lbr,Liberia,LBR,Africa,2024,65plus,65+,m,Male,450
lbr,Liberia,LBR,Africa,2024,all,All ages,a,All sexes,12000
lbr,Liberia,LBR,Africa,2024,all,All ages,f,Female,4500
lbr,Liberia,LBR,Africa,2024,all,All ages,m,Male,7100
lby,Libya,LBY,Eastern Mediterranean,2024,0_14,0-14,a,All sexes,330
lby,Libya,LBY,Eastern Mediterranean,2024,0_14,0-14,f,Female,160
lby,Libya,LBY,Eastern Mediterranean,2024,0_14,0-14,m,Male,180
lby,Libya,LBY,Eastern Mediterranean,2024,0_4,0-4,a,All sexes,150
lby,Libya,LBY,Eastern Mediterranean,2024,0_4,0-4,f,Female,66
lby,Libya,LBY,Eastern Mediterranean,2024,0_4,0-4,m,Male,83
lby,Libya,LBY,Eastern Mediterranean,2024,10_14,10-14,a,All sexes,100
lby,Libya,LBY,Eastern Mediterranean,2024,10_14,10-14,f,Female,51
lby,Libya,LBY,Eastern Mediterranean,2024,10_14,10-14,m,Male,52
lby,Libya,LBY,Eastern Mediterranean,2024,15_19,15-19,a,All sexes,500
lby,Libya,LBY,Eastern Mediterranean,2024,15_19,15-19,f,Female,140
lby,Libya,LBY,Eastern Mediterranean,2024,15_19,15-19,m,Male,360
lby,Libya,LBY,Eastern Mediterranean,2024,15_24,15-24,a,All sexes,1200
lby,Libya,LBY,Eastern Mediterranean,2024,15_24,15-24,f,Female,320
lby,Libya,LBY,Eastern Mediterranean,2024,15_24,15-24,m,Male,860
lby,Libya,LBY,Eastern Mediterranean,2024,15plus,15+,a,All sexes,4300
lby,Libya,LBY,Eastern Mediterranean,2024,15plus,15+,f,Female,1500
lby,Libya,LBY,Eastern Mediterranean,2024,15plus,15+,m,Male,2800
lby,Libya,LBY,Eastern Mediterranean,2024,20_24,20-24,a,All sexes,680
lby,Libya,LBY,Eastern Mediterranean,2024,20_24,20-24,f,Female,180
lby,Libya,LBY,Eastern Mediterranean,2024,20_24,20-24,m,Male,500
lby,Libya,LBY,Eastern Mediterranean,2024,25_34,25-34,a,All sexes,1000
lby,Libya,LBY,Eastern Mediterranean,2024,25_34,25-34,f,Female,280
lby,Libya,LBY,Eastern Mediterranean,2024,25_34,25-34,m,Male,730
lby,Libya,LBY,Eastern Mediterranean,2024,35_44,35-44,a,All sexes,700
lby,Libya,LBY,Eastern Mediterranean,2024,35_44,35-44,f,Female,260
lby,Libya,LBY,Eastern Mediterranean,2024,35_44,35-44,m,Male,440
lby,Libya,LBY,Eastern Mediterranean,2024,45_54,45-54,a,All sexes,550
lby,Libya,LBY,Eastern Mediterranean,2024,45_54,45-54,f,Female,230
lby,Libya,LBY,Eastern Mediterranean,2024,45_54,45-54,m,Male,320
lby,Libya,LBY,Eastern Mediterranean,2024,55_64,55-64,a,All sexes,400
lby,Libya,LBY,Eastern Mediterranean,2024,55_64,55-64,f,Female,180
lby,Libya,LBY,Eastern Mediterranean,2024,55_64,55-64,m,Male,220
lby,Libya,LBY,Eastern Mediterranean,2024,5_14,5-14,a,All sexes,190
lby,Libya,LBY,Eastern Mediterranean,2024,5_14,5-14,f,Female,92
lby,Libya,LBY,Eastern Mediterranean,2024,5_14,5-14,m,Male,94
lby,Libya,LBY,Eastern Mediterranean,2024,5_9,5-9,a,All sexes,82
lby,Libya,LBY,Eastern Mediterranean,2024,5_9,5-9,f,Female,41
lby,Libya,LBY,Eastern Mediterranean,2024,5_9,5-9,m,Male,41
lby,Libya,LBY,Eastern Mediterranean,2024,65plus,65+,a,All sexes,490
lby,Libya,LBY,Eastern Mediterranean,2024,65plus,65+,f,Female,230
lby,Libya,LBY,Eastern Mediterranean,2024,65plus,65+,m,Male,260
lby,Libya,LBY,Eastern Mediterranean,2024,all,All ages,a,All sexes,4700
lby,Libya,LBY,Eastern Mediterranean,2024,all,All ages,f,Female,1700
lby,Libya,LBY,Eastern Mediterranean,2024,all,All ages,m,Male,3000
ltu,Lithuania,LTU,Europe,2024,0_14,0-14,a,All sexes,22
ltu,Lithuania,LTU,Europe,2024,0_14,0-14,f,Female,8
ltu,Lithuania,LTU,Europe,2024,0_14,0-14,m,Male,14
ltu,Lithuania,LTU,Europe,2024,0_4,0-4,a,All sexes,7
ltu,Lithuania,LTU,Europe,2024,0_4,0-4,f,Female,1
ltu,Lithuania,LTU,Europe,2024,0_4,0-4,m,Male,5
ltu,Lithuania,LTU,Europe,2024,10_14,10-14,a,All sexes,8
ltu,Lithuania,LTU,Europe,2024,10_14,10-14,f,Female,3
ltu,Lithuania,LTU,Europe,2024,10_14,10-14,m,Male,5
ltu,Lithuania,LTU,Europe,2024,15_19,15-19,a,All sexes,12
ltu,Lithuania,LTU,Europe,2024,15_19,15-19,f,Female,7
ltu,Lithuania,LTU,Europe,2024,15_19,15-19,m,Male,5
ltu,Lithuania,LTU,Europe,2024,15_24,15-24,a,All sexes,30
ltu,Lithuania,LTU,Europe,2024,15_24,15-24,f,Female,12
ltu,Lithuania,LTU,Europe,2024,15_24,15-24,m,Male,18
ltu,Lithuania,LTU,Europe,2024,15plus,15+,a,All sexes,870
ltu,Lithuania,LTU,Europe,2024,15plus,15+,f,Female,230
ltu,Lithuania,LTU,Europe,2024,15plus,15+,m,Male,640
ltu,Lithuania,LTU,Europe,2024,20_24,20-24,a,All sexes,18
ltu,Lithuania,LTU,Europe,2024,20_24,20-24,f,Female,5
ltu,Lithuania,LTU,Europe,2024,20_24,20-24,m,Male,12
ltu,Lithuania,LTU,Europe,2024,25_34,25-34,a,All sexes,76
ltu,Lithuania,LTU,Europe,2024,25_34,25-34,f,Female,30
ltu,Lithuania,LTU,Europe,2024,25_34,25-34,m,Male,46
ltu,Lithuania,LTU,Europe,2024,35_44,35-44,a,All sexes,170
ltu,Lithuania,LTU,Europe,2024,35_44,35-44,f,Female,37
ltu,Lithuania,LTU,Europe,2024,35_44,35-44,m,Male,130
ltu,Lithuania,LTU,Europe,2024,45_54,45-54,a,All sexes,210
ltu,Lithuania,LTU,Europe,2024,45_54,45-54,f,Female,42
ltu,Lithuania,LTU,Europe,2024,45_54,45-54,m,Male,160
ltu,Lithuania,LTU,Europe,2024,55_64,55-64,a,All sexes,200
ltu,Lithuania,LTU,Europe,2024,55_64,55-64,f,Female,23
ltu,Lithuania,LTU,Europe,2024,55_64,55-64,m,Male,170
ltu,Lithuania,LTU,Europe,2024,5_14,5-14,a,All sexes,15
ltu,Lithuania,LTU,Europe,2024,5_14,5-14,f,Female,7
ltu,Lithuania,LTU,Europe,2024,5_14,5-14,m,Male,8
ltu,Lithuania,LTU,Europe,2024,5_9,5-9,a,All sexes,7
ltu,Lithuania,LTU,Europe,2024,5_9,5-9,f,Female,4
ltu,Lithuania,LTU,Europe,2024,5_9,5-9,m,Male,3
ltu,Lithuania,LTU,Europe,2024,65plus,65+,a,All sexes,190
ltu,Lithuania,LTU,Europe,2024,65plus,65+,f,Female,83
ltu,Lithuania,LTU,Europe,2024,65plus,65+,m,Male,110
ltu,Lithuania,LTU,Europe,2024,all,All ages,a,All sexes,890
ltu,Lithuania,LTU,Europe,2024,all,All ages,f,Female,240
ltu,Lithuania,LTU,Europe,2024,all,All ages,m,Male,650
lux,Luxembourg,LUX,Europe,2024,0_14,0-14,a,All sexes,4
lux,Luxembourg,LUX,Europe,2024,0_14,0-14,f,Female,2
lux,Luxembourg,LUX,Europe,2024,0_14,0-14,m,Male,1
lux,Luxembourg,LUX,Europe,2024,0_4,0-4,a,All sexes,0
lux,Luxembourg,LUX,Europe,2024,0_4,0-4,f,Female,0
lux,Luxembourg,LUX,Europe,2024,0_4,0-4,m,Male,0
lux,Luxembourg,LUX,Europe,2024,10_14,10-14,a,All sexes,1
lux,Luxembourg,LUX,Europe,2024,10_14,10-14,f,Female,1
lux,Luxembourg,LUX,Europe,2024,10_14,10-14,m,Male,0
lux,Luxembourg,LUX,Europe,2024,15_19,15-19,a,All sexes,2
lux,Luxembourg,LUX,Europe,2024,15_19,15-19,f,Female,0
lux,Luxembourg,LUX,Europe,2024,15_19,15-19,m,Male,2
lux,Luxembourg,LUX,Europe,2024,15_24,15-24,a,All sexes,7
lux,Luxembourg,LUX,Europe,2024,15_24,15-24,f,Female,4
lux,Luxembourg,LUX,Europe,2024,15_24,15-24,m,Male,4
lux,Luxembourg,LUX,Europe,2024,15plus,15+,a,All sexes,47
lux,Luxembourg,LUX,Europe,2024,15plus,15+,f,Female,18
lux,Luxembourg,LUX,Europe,2024,15plus,15+,m,Male,29
lux,Luxembourg,LUX,Europe,2024,20_24,20-24,a,All sexes,5
lux,Luxembourg,LUX,Europe,2024,20_24,20-24,f,Female,4
lux,Luxembourg,LUX,Europe,2024,20_24,20-24,m,Male,1
lux,Luxembourg,LUX,Europe,2024,25_34,25-34,a,All sexes,13
lux,Luxembourg,LUX,Europe,2024,25_34,25-34,f,Female,6
lux,Luxembourg,LUX,Europe,2024,25_34,25-34,m,Male,7
lux,Luxembourg,LUX,Europe,2024,35_44,35-44,a,All sexes,6
lux,Luxembourg,LUX,Europe,2024,35_44,35-44,f,Female,4
lux,Luxembourg,LUX,Europe,2024,35_44,35-44,m,Male,2
lux,Luxembourg,LUX,Europe,2024,45_54,45-54,a,All sexes,8
lux,Luxembourg,LUX,Europe,2024,45_54,45-54,f,Female,2
lux,Luxembourg,LUX,Europe,2024,45_54,45-54,m,Male,6
lux,Luxembourg,LUX,Europe,2024,55_64,55-64,a,All sexes,5
lux,Luxembourg,LUX,Europe,2024,55_64,55-64,f,Female,1
lux,Luxembourg,LUX,Europe,2024,55_64,55-64,m,Male,4
lux,Luxembourg,LUX,Europe,2024,5_14,5-14,a,All sexes,4
lux,Luxembourg,LUX,Europe,2024,5_14,5-14,f,Female,2
lux,Luxembourg,LUX,Europe,2024,5_14,5-14,m,Male,1
lux,Luxembourg,LUX,Europe,2024,5_9,5-9,a,All sexes,2
lux,Luxembourg,LUX,Europe,2024,5_9,5-9,f,Female,1
lux,Luxembourg,LUX,Europe,2024,5_9,5-9,m,Male,1
lux,Luxembourg,LUX,Europe,2024,65plus,65+,a,All sexes,7
lux,Luxembourg,LUX,Europe,2024,65plus,65+,f,Female,1
lux,Luxembourg,LUX,Europe,2024,65plus,65+,m,Male,6
lux,Luxembourg,LUX,Europe,2024,all,All ages,a,All sexes,50
lux,Luxembourg,LUX,Europe,2024,all,All ages,f,Female,20
lux,Luxembourg,LUX,Europe,2024,all,All ages,m,Male,30
mac,"Macao SAR, China",MAC,Western Pacific,2024,0_14,0-14,a,All sexes,2
mac,"Macao SAR, China",MAC,Western Pacific,2024,0_14,0-14,f,Female,2
mac,"Macao SAR, China",MAC,Western Pacific,2024,0_14,0-14,m,Male,0
mac,"Macao SAR, China",MAC,Western Pacific,2024,0_4,0-4,a,All sexes,0
mac,"Macao SAR, China",MAC,Western Pacific,2024,0_4,0-4,f,Female,0
mac,"Macao SAR, China",MAC,Western Pacific,2024,0_4,0-4,m,Male,0
mac,"Macao SAR, China",MAC,Western Pacific,2024,10_14,10-14,a,All sexes,2
mac,"Macao SAR, China",MAC,Western Pacific,2024,10_14,10-14,f,Female,2
mac,"Macao SAR, China",MAC,Western Pacific,2024,10_14,10-14,m,Male,0
mac,"Macao SAR, China",MAC,Western Pacific,2024,15_19,15-19,a,All sexes,5
mac,"Macao SAR, China",MAC,Western Pacific,2024,15_19,15-19,f,Female,3
mac,"Macao SAR, China",MAC,Western Pacific,2024,15_19,15-19,m,Male,2
mac,"Macao SAR, China",MAC,Western Pacific,2024,15_24,15-24,a,All sexes,9
mac,"Macao SAR, China",MAC,Western Pacific,2024,15_24,15-24,f,Female,5
mac,"Macao SAR, China",MAC,Western Pacific,2024,15_24,15-24,m,Male,5
mac,"Macao SAR, China",MAC,Western Pacific,2024,15plus,15+,a,All sexes,420
mac,"Macao SAR, China",MAC,Western Pacific,2024,15plus,15+,f,Female,130
mac,"Macao SAR, China",MAC,Western Pacific,2024,15plus,15+,m,Male,290
mac,"Macao SAR, China",MAC,Western Pacific,2024,20_24,20-24,a,All sexes,5
mac,"Macao SAR, China",MAC,Western Pacific,2024,20_24,20-24,f,Female,2
mac,"Macao SAR, China",MAC,Western Pacific,2024,20_24,20-24,m,Male,3
mac,"Macao SAR, China",MAC,Western Pacific,2024,25_34,25-34,a,All sexes,48
mac,"Macao SAR, China",MAC,Western Pacific,2024,25_34,25-34,f,Female,29
mac,"Macao SAR, China",MAC,Western Pacific,2024,25_34,25-34,m,Male,18
mac,"Macao SAR, China",MAC,Western Pacific,2024,35_44,35-44,a,All sexes,42
mac,"Macao SAR, China",MAC,Western Pacific,2024,35_44,35-44,f,Female,18
mac,"Macao SAR, China",MAC,Western Pacific,2024,35_44,35-44,m,Male,23
mac,"Macao SAR, China",MAC,Western Pacific,2024,45_54,45-54,a,All sexes,49
mac,"Macao SAR, China",MAC,Western Pacific,2024,45_54,45-54,f,Female,25
mac,"Macao SAR, China",MAC,Western Pacific,2024,45_54,45-54,m,Male,25
mac,"Macao SAR, China",MAC,Western Pacific,2024,55_64,55-64,a,All sexes,85
mac,"Macao SAR, China",MAC,Western Pacific,2024,55_64,55-64,f,Female,17
mac,"Macao SAR, China",MAC,Western Pacific,2024,55_64,55-64,m,Male,68
mac,"Macao SAR, China",MAC,Western Pacific,2024,5_14,5-14,a,All sexes,2
mac,"Macao SAR, China",MAC,Western Pacific,2024,5_14,5-14,f,Female,2
mac,"Macao SAR, China",MAC,Western Pacific,2024,5_14,5-14,m,Male,0
mac,"Macao SAR, China",MAC,Western Pacific,2024,5_9,5-9,a,All sexes,0
mac,"Macao SAR, China",MAC,Western Pacific,2024,5_9,5-9,f,Female,0
